station_code,station_name,state,zone,address,latitude,longitude
ANO,ANJANI,Maharashtra,KR,"Anjani, Maharashtra",17.620604999999998,73.399308
APDC,Alipur Duar Court,West Bengal,NFR,"Alipur Duar, West Bengal",26.499254999999998,89.526808
CDK,CHANDKHERA ROAD,Gujarat,WR,"Ahmedabad, Gujarat",23.111868,72.563224
CGHD,CHINNADAGUDI,Karnataka,SWR,"Nanjungudu-Chamarajanagara Rd, Karnataka",12.084594000000001,76.732445
CJS,CHARAMULA KUSUM,Chhattisgarh,ECoR,"Bhansuli Kotpad PMGSY Rd, Chhattisgarh",19.020403,82.401044
BTGH,Bettadnagenhali,Karnataka,SWR,"Amritapura, Karnataka",14.1738302683,76.2593350818
ADR,Mandi Adampur,Haryana,NWR,"Hisar, Haryana",29.283136000000002,75.468851
BSUR,Bisalpur,Uttar Pradesh,NER,"Bisalpur, Uttar Pradesh",28.290515999999997,79.812599
ANC,Annechakanahali,Karnataka,SWR,"Annechakanahali, Karnataka",12.7379,76.282814
CCI,Chinnekuntapali,Andhra Pradesh,SCR,"Chennai - Anantpur Rd, Andhra Pradesh",14.4427884187,77.8420563
BTRI,Bitrol,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.984069,78.92398
AGCI,Angadi,Gujarat,WR,"National Highway 59, Gujarat",22.806751,73.282558
ALS,Amlori Sarsar,Bihar,NER,"Siwan, Bihar",26.2947140024,84.3455775659
BFE,BAHAWAL BASI,Punjab,NR,"National Highway 15, Punjab",30.147265,74.279311
AXK,ASOKHAR,Madhya Pradesh,NCR,"State Highway 19, Madhya Pradesh",26.525539,78.55585400000001
AXA,AMARSAR,Gujarat,WR,"Rajkot, Gujarat",22.585991,70.91711000000001
BENL,BENL,Karnataka,SWR,"Dam Inspection Rd, Karnataka",16.384407,75.882249
BBW,BODARWAR,Uttar Pradesh,NER,"State Highway 64, Uttar Pradesh",26.8780004923,83.6381910315
BAJE,Bajakare Halt,Karnataka,SWR,"Panja Kadaba Rd, Karnataka",12.720476000000001,75.508955
AMQ,AMMUGUDA,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.487039,78.527215
BBA,BABRALA,Uttar Pradesh,NR,"Babrala, Uttar Pradesh",28.2664932,78.4034137
ALW,ALWAL,Andhra Pradesh,SCR,"Secunderabad, Andhra Pradesh",17.505779,78.515006
ATE,ATARRA,Uttar Pradesh,NCR,"Dist. Banda(05192-224813), Uttar Pradesh",25.291367,80.576491
AWL,ALAWALPUR,Punjab,NR,"Jalandhar, Punjab",31.425164,75.642236
AZP,AYYAMPET,Tamil Nadu,SR,"Ayyampet, Tamil Nadu",10.896267,79.206701
ASK,ARSIKERE JN,Karnataka,SWR,"Arasikere, Karnataka",13.314425,76.2520848
BAL,BUDALUR,Tamil Nadu,SR,"SH 99, Tamil Nadu",10.782843000000002,78.981443
BAZ,BARAN,Rajasthan,WCR,"Baran, Rajasthan",25.0967701,76.50512839999999
AVRD,ARAVALI ROAD,Maharashtra,KR,"Kochi - Panavel Rd, Maharashtra",17.316531,73.53816
BBGN,Barua Bamungaon,Assam,NFR,"Barua Bamungaon, Assam",26.662157,93.944693
ANT,Anantnag,Jammu and Kashmir,NR,"Anantnag, Jammu and Kashmir",33.738534244499846,75.10713108815253
AVS,Auvaneeswaram,Kerala,SR,"Avaneeswaram Pathanapuram Rd, Kerala",9.036513,76.852807
BDHN,Bodhan,Andhra Pradesh,SCR,"Bodhan, Andhra Pradesh",18.645933,77.8881657
BED,Baseri,Uttar Pradesh,NCR,"Baseri, Uttar Pradesh",26.74699159,77.54301509999999
BDBG,Badhai Balamgarh Halt,Punjab,NR,"Badhai Balamgarh, Punjab",30.459894,74.460168
AVK,Aravankadu,Tamil Nadu,SR,"Dist. Nilgiris, Tamil Nadu",11.359124,76.769203
ATW,Atwa Muthia Halt,Uttar Pradesh,NR,"Atwa Muthia, Uttar Pradesh",27.273989999999998,80.415479
BGMU,Bangarmau,Uttar Pradesh,NR,"Bangarmau, Uttar Pradesh",26.89181589,80.22205951000001
BCHL,Bacheli,Chhattisgarh,ECoR,"Dhurli-Basenpur Rd, Chhattisgarh",18.703461,81.238534
BFJ,Bhoras Budrukh,Maharashtra,CR,"Kargaon Tanda-Chalisgaon Rd, Maharashtra",20.538301,75.01429200000001
BARL,Baral,Uttar Pradesh,NR,"State Highway 18, Uttar Pradesh",28.494092,77.80997500000001
BDBA,Badabandha Road,Orissa,ECoR,"Badabandha, Orissa",20.276721000000002,86.519951
BGD,Bara Gudah,Haryana,NWR,"Bara Gudha, Haryana",29.697657,75.00164099999999
BLA,BAJALTA,Jammu and Kashmir,NR,"Khana Chorgol, Jammu and Kashmir",32.762368,74.953339
BHTL,BHATEL,Gujarat,WR,"Jamnagar, Gujarat",22.164096299999997,69.4936287
TSS,TALLI SAIDASAHU,Punjab,NR,"Talhi Saidasahu, Punjab",31.03264,74.748404
BDWS,BADARWAS,Madhya Pradesh,WCR,"Badarwas, Madhya Pradesh",24.983339819999998,77.56182792
BJPL,BAIJNATH PAPROLA,Himachal Pradesh,NR,"Paprola, Himachal Pradesh",32.050368999999996,76.632508
BLL,BANTANAHAL,Andhra Pradesh,SCR,"Rayalaseema Region, Andhra Pradesh",15.16290019,77.27572365
BMA,BAGMAR,Madhya Pradesh,CR,"East Nimar, Madhya Pradesh",21.7371288607,76.3616019397
BLWD,BOLWAD,Maharashtra,CR,"Bolwad, Maharashtra",16.823851,74.719998
BMNI,BAMANI,Maharashtra,CR,"State Highway 161, Maharashtra",17.512801,75.23764299999999
BNY,Barhni,Uttar Pradesh,NER,"Semari - Bisokhar Rd, Uttar Pradesh",27.4957951,82.7918337
BDVT,Bhadravati,Karnataka,SWR,"Bhadravati, Karnataka",13.842428700000001,75.702832
BMKI,BAPUDHAM MOTIHARI,Bihar,ECR,"Motihari, Bihar",26.655732999999998,84.90529000000001
BIRD,BHIWANDI ROAD,Maharashtra,CR,"Bhiwandi, Maharashtra",19.268544000000002,73.045654
BI,BARI SADRI,Rajasthan,NWR,"Bari Sadri, Rajasthan",24.411465,74.468715
BLD,BHILAD,Gujarat,WR,"Bhilad, Gujarat",20.275323200000003,72.887446
ALMW,ALMAW,Uttar Pradesh,NER,"Allahabad, Uttar Pradesh",25.259915,82.489941
BGX,BAGRI SAJJANPUR,Rajasthan,NWR,"Haripur, Rajasthan",25.916759000000003,73.821842
VTP,VASTRAPUR,Gujarat,WR,"Ahmedabad, Gujarat",23.00802,72.517982
BNTH,BANDHNATH,Gujarat,WR,"Shapur, Gujarat",21.434145,70.356879
BIJR,BIJOOR,Karnataka,KR,"Udupi, Karnataka",13.8221962,74.6420535
BNS,BANAS,Rajasthan,NWR,"Sirohi Road, Rajasthan",24.7131638,72.98872560000001
BILP,Bhilpur,Gujarat,WR,"Vadodara, Gujarat",22.196154999999997,73.323477
BGPR,BHAGWANPURA,Rajasthan,NWR,"Somesar, Rajasthan",25.419012000000002,73.36331200000001
BGG,BANTA RAGHUNATHGARH,Rajasthan,NWR,"Somesar, Rajasthan",25.60180707,73.52738176000001
BJPR,Bijaipur Road,Madhya Pradesh,NCR,"Bijaipur Road, Madhya Pradesh",26.196877,77.305586
BMY,Bamiana,Uttar Pradesh,NER,"To Vishartganj, Uttar Pradesh",28.26312382,79.3291058
BNHR,Banbihari Gwalipur,Orissa,ECoR,"State Highway 12, Orissa",20.33902661,86.20503345
BHAT,Bhatpura,Madhya Pradesh,NCR,"State Highway 2, Madhya Pradesh",26.327284000000002,77.674711
BINR,Brij Nagar,Rajasthan,NCR,"Bharatpur, Rajasthan",27.439639,77.089708
BKS,Balikotia,Assam,NFR,"Mathaouri Rd, Assam",26.46830942,92.57044308
BIR,Bir,Madhya Pradesh,WCR,"East Nimar, Madhya Pradesh",22.05264,76.547232
BHDR,Bhadri,Uttar Pradesh,NR,"National Highway 24B, Uttar Pradesh",25.6766583,81.56775470000001
BEDM,Bedham,Rajasthan,NCR,"State Highway 14, Rajasthan",27.453929,77.209461
BPB,BADARPUR JN,Assam,NFR,"03845-269546., Assam",24.865177499999998,92.5563227
GTU,GHAT NANDUR,Maharashtra,SCR,"Ghat Nadur, Maharashtra",18.722977999999998,76.563483
BNTL,Bantawala,Karnataka,SWR,"Bantwal, Karnataka",12.878545,75.034456
BRBL,Birahalli,Karnataka,SWR,"Birahalli, Karnataka",12.667132,76.38519600000001
BSCK,BASUCHAK,Uttar Pradesh,NER,"Basuchak-Rampur Mangha Rd, Uttar Pradesh",25.53140767,83.34822341
AND,ANDAMPALIAM,Tamil Nadu,SR,"Maniyam St, Tamil Nadu",12.088426380000001,79.16898527
BRZ,BARETA,Punjab,NR,"Bareta, Punjab",29.859333900000003,75.69240260000001
BRGW,BARGAWAN,Madhya Pradesh,WCR,"Bargawa, Madhya Pradesh",24.197002,82.455989
BSY,BARSATHI,Uttar Pradesh,NR,"State Highway 36, Uttar Pradesh",25.564132999999998,82.473946
BUF,Bimlagarh Junction,Orissa,SER,"Sundargarh, Orissa",21.964332,85.017326
BSKR,BASI KIRATPUR,Uttar Pradesh,NR,"Kiratpur, Uttar Pradesh",29.497228000000003,78.213283
CDS,CHANDISAR,Gujarat,WR,"Banaskantha, Gujarat",24.2064915,72.3128162
BTI,BHATINDA JN,Punjab,NR,"Bathinda, Punjab",30.209488,74.932083
BTZ,BALIMARA,Assam,NFR,"Naharkatiya to Nigam Rd, Assam",27.236867999999998,95.333576
PTK,PATHANKOT,Punjab,NR,"NH 20, Punjab",32.271804,75.644427
BVNR,BHAVANI NAGAR,Maharashtra,CR,"Tasgaon Rd, Maharashtra",17.156895,74.312946
BQP,Bighapur,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.3551471,80.6934544
AMLR,AMALA NAGAR,Kerala,SR,"Thrissur, Kerala",10.561834,76.171838
BTC,Balaghat Junction,Madhya Pradesh,SECR,"Balaghat, Madhya Pradesh",21.8116285,80.19988529999999
BOTI,Baori Thikria,Rajasthan,NWR,"National Highway 11, Rajasthan",27.41454869,75.511335
BOF,Barog,Himachal Pradesh,NR,"Barog, Himachal Pradesh",30.890852900000002,77.0829696
BSTP,Basantapur,Orissa,ECoR,"National Highway 215, Orissa",21.548768,85.67658999999999
BTM,Battulapuram,Andhra Pradesh,SCR,"Battulapuram Station, Andhra Pradesh",13.74759508,78.30580244
BSWA,Baiswara,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.284843000000002,80.83471200000001
AMJ,Amin Gaon,Assam,NFR,"Guwahati, Assam",,
AMNR,Ammanur,Tamil Nadu,SR,"Mazavarayanallu Rd, Tamil Nadu",,
BPC,Berhampore Court,West Bengal,ER,"Berhampore, West Bengal",24.0890841,88.263642
AMM,Atirampattinam,Tamil Nadu,SR,"Muthupet, Tamil Nadu",10.332285228976446,79.38580758869648
CRWA,Chirawa,Rajasthan,NWR,"SH 13, Rajasthan",28.223341365041605,75.65068451687694
ANKI,Anakhi,Gujarat,WR,"Bharuch, Gujarat",,
ANW,Anawal,Gujarat,WR,"Anawal, Gujarat",,
BWC,Banwali,Rajasthan,NWR,"Sri Ganganagar, Rajasthan",29.91997899999999,74.029894
BT,Barasat,West Bengal,ER,"Kolkata, West Bengal",22.723879999999998,88.48348299999999
BYP,Baijnathpur,Bihar,ECR,"State Highway 59, Bihar",25.901014,86.653766
BPD,Bahadurpur,West Bengal,ER,"Bahadurpur, West Bengal",23.438519499999998,88.4633792
BXF,Barsuan,Odisha,SER,"Sundargarh, Odisha",21.847398000000002,85.119799
AMO,Amolwa,Bihar,ECR,"Pashchim Champaran, Bihar",27.211161,84.478487
BXN,BAYANA JN,Rajasthan,WCR,"Bayana, Rajasthan",26.916354000000002,77.29713100000001
DNRP,DUNGARPUR,Rajasthan,NWR,"State Highway 10, Rajasthan",23.867175000000003,73.69546199999999
CHBR,CHAURE BAZAR,Uttar Pradesh,NR,"State Highway 9, Uttar Pradesh",26.469531,82.118735
DDW,DUDWA,Uttar Pradesh,NER,"Dudwa, Uttar Pradesh",28.50831,80.672161
CKE,CHOKI SORATH,Gujarat,WR,"National Highway 8D, Gujarat",21.659142000000003,70.525813
CIH,Chilhia,Uttar Pradesh,NER,"State Highway 1A, Uttar Pradesh",27.35207,82.990864
DGLE,DHULIAN GANGA,West Bengal,ER,"National Highway 34, West Bengal",24.672086,87.937644
CDM,CHIDAMBARAM,Tamil Nadu,SR,"Chidambaram, Tamil Nadu",11.391471000000001,79.7033411
COO,CHHOTI ODAI,Rajasthan,WCR,"SH 25, Rajasthan",26.558703,76.805294
CAMU,CHAMUA,Bihar,ECR,"National Highway 28B, Bihar",27.137702177799998,84.40083419070001
DHLI,Dethli,Gujarat,WR,"State Highway 19, Gujarat",23.486172,72.10305100000001
DHAE,DAINHAT,West Bengal,ER,"Daihaat Rd, West Bengal",23.60191,88.17026899999999
DAD,DEVARGUDDA,Karnataka,SWR,"Hanumanamatti, Karnataka",14.66779,75.57614099999999
DEW,Dewalgaon,Maharashtra,SECR,"Warsa Rd, Maharashtra",20.8911603401,80.0792665497
BWSN,BIJWASAN,Delhi NCT,NR,"Bijwasan, Delhi NCT",28.536700000000003,77.051292
DBS,DOBBSPET,Karnataka,SWR,"Dobbasapete, Karnataka",13.2331801567,77.2491554279
DCK,DHANDHUKA,Gujarat,WR,"Dhandhuka, Gujarat",22.384024,71.975613
COB,Cooch Behar,West Bengal,NFR,"Cooch Behar, West Bengal",26.3029681,89.6653098
CQA,Cherukara,Kerala,SR,"Cherukara, Kerala",10.929228,76.22811899999999
DEE,DELHI SARAI ROHILLA,Delhi NCT,NR,"New Rohtak road, Delhi NCT",28.662992,77.187106
DBSI,DAYA BASTI,Delhi NCT,NR,"Zakhira, Delhi NCT",28.667329000000002,77.17138999999999
CWN,Charawan,Punjab,NR,"State Highway 16, Punjab",30.501186999999998,74.578082
DOB,Dundlodh Mukundgarh,Rajasthan,NWR,"Mukandgarh, Rajasthan",27.93879936977548,75.23735384456813
BWK,Bawani Khera,Haryana,NWR,"Bawani Khera, Haryana",28.939509,76.032707
BARU,Baharu,West Bengal,ER,"Baharu, West Bengal",22.205278,88.44446
DOX,DOHNA,Uttar Pradesh,NER,"State Highway 37, Uttar Pradesh",28.434064000000003,79.432729
DKJ,DORNAKAL JN,Andhra Pradesh,SCR,"Garla, Andhra Pradesh",17.445987000000002,80.153157
GGC,GANGAPUR CITY,Rajasthan,WCR,"Gangapur, Rajasthan",26.468979,76.72770799999999
DMPR,DHARAMPUR,Uttar Pradesh,NR,"National Highway 93, Uttar Pradesh",28.150306,78.265728
DJI,DHORAJI,Gujarat,WR,"Dhoraji, Gujarat",21.72217,70.44478000000001
DLD,DALAUDA,Madhya Pradesh,WR,"Dalauda, Madhya Pradesh",23.948636999999998,75.105361
TKRU,TAKHRAU,Uttar Pradesh,NCR,"Takhrau, Uttar Pradesh",27.274196,79.212452
DSK,DUSKHEDA,Maharashtra,CR,"Jalgaon, Maharashtra",21.073708,75.839083
DING,Ding,Haryana,NWR,"Sirsa, Haryana",29.461053699999997,75.2606046
DHPD,DHAPARA DHAM,West Bengal,ER,"National Highway 34, West Bengal",24.195866000000002,88.246087
DNE,DHAMNI,Maharashtra,SCR,"Hingoli, Maharashtra",19.647058,77.177888
DHRJ,DHIRGANJ,Uttar Pradesh,NR,"State Highway 9, Uttar Pradesh",25.745642,81.924339
GDG,GADAG JN,Karnataka,SWR,"Gadag, Karnataka",15.437048,75.642481
DNJ,DAUNDAJ,Maharashtra,CR,"Indraprastha Rd, Maharashtra",18.2300065666,74.176780918
DVG,DAVANGERE,Karnataka,SWR,"Davanagere, Karnataka",14.467834,75.92229
DRGM,DEORAGRAM,Madhya Pradesh,WCR,"Gajarbahara, Madhya Pradesh",24.096925000000002,82.35246400000001
DMYA,DAMOY,Madhya Pradesh,WCR,"State Highway 11, Madhya Pradesh",23.971207999999997,80.99678700000001
DRU,KADUR,Karnataka,SWR,"Kadur, Karnataka",13.552501000000001,76.008846
DTN,DHAMTAN SAHIB,Haryana,NR,"Jind District, Haryana",29.688827,76.004006
FDK,FARIDKOT,Punjab,NR,"Faridkot, Punjab",30.682857,74.76137999999999
DULP,Daulatpur Haryana,Haryana,NR,"National Highway 65, Haryana",29.452122999999997,75.88859
DPSR,Dapsaura,Uttar Pradesh,NCR,"National Highway 86, Uttar Pradesh",25.983503,80.202954
DMF,Dumerta,Orissa,SER,"Rourkela, Orissa",22.185683,84.914683
DPJ,Dharmapuri,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",12.126595,78.154742
DVA,Delvada,Gujarat,WR,"Delvada, Gujarat",20.773429,71.041529
DKU,Dumri Khurd,Maharashtra,SECR,"Dumri Khurd, Maharashtra",21.310416,79.312269
DNX,Dhansu,Haryana,NR,"National Highway 65, Haryana",29.211731,75.801658
DIBL,Dholi Bhal,Gujarat,WR,"Rayaka, Gujarat",22.44572,72.0826
DTJ,Detroj,Gujarat,WR,"State Highway 133, Gujarat",23.332027810299998,72.1765459082
GRN,GURNAY,Punjab,NR,"MDR 102, Punjab",29.874366636999998,75.80467660219999
GILL,GILL,Punjab,NR,"Ludhiana, Punjab",30.840521000000003,75.848169
DTL,DARRITOLA,Chhattisgarh,SECR,"National Highway 78, Chhattisgarh",23.289638,82.395751
DWT,Dewan Hat,West Bengal,NFR,"Dewan, West Bengal",26.3029681,89.6653098
FNO,FUNGO HALT,Bihar,ECR,"Fungo, Bihar",25.6187302859,86.6044763025
FRD,FARHEDI,Uttar Pradesh,NR,"Moradabad- Chandausi Rd, Uttar Pradesh",28.711716968,78.7937161591
GKJ,GOLAKGANJ,Assam,NFR,"Golokganj, Assam",26.108359,89.83064999999999
FTC,Fatehpur Chursi,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.843511,80.26179
GNGL,Gangauli,Uttar Pradesh,NER,"Jaunpur, Uttar Pradesh",25.668107000000003,82.86309299999999
GKK,GOKAK ROAD,Karnataka,SWR,"Belagavi, Karnataka",16.205164,74.738839
GRRG,GURLI RAMGARHWA,Uttar Pradesh,NER,"Ghughli Bazar, Uttar Pradesh",27.185738999999998,83.771432
FKB,FAKHRABAD,Andhra Pradesh,SCR,"Basara, Andhra Pradesh",18.824644,77.974481
GPR,GHORPURI,Maharashtra,CR,"Pune, Maharashtra",18.5278209233,73.893448392
GHL,GOLHALLI,Karnataka,SWR,"State Highway 74, Karnataka",13.148289,77.413983
FSW,Fateh Singhwala,Rajasthan,NWR,"Sri Ganganagar, Rajasthan",29.91997899999999,74.029894
DYK,DUDHIA KHURD,Uttar Pradesh,NER,"State Highway 21, Uttar Pradesh",28.46474,80.19780499999999
GND,Govindgarh Malikpur,Rajasthan,NWR,"Govindgarh, Rajasthan",27.240582,75.64500100000001
GNO,GOREGAON ROAD,Maharashtra,KR,"Raigad, Maharashtra",18.162498,73.30253
DWV,DIWANKHAVATI,Maharashtra,KR,"Maharashtra, Maharashtra",17.855413000000002,73.418174
GMDN,GIRIMAIDAN,West Bengal,SER,"Kharagpur, West Bengal",22.340478,87.306151
GSB,GARNA SAHIB,Punjab,NR,"National Highway 1A, Punjab",31.7805618081,75.65349208250001
GKL,GOKULPUR,West Bengal,SER,"Midnapore, West Bengal",22.375923,87.293716
GLMA,GULMA,West Bengal,NFR,"National Highway 31, West Bengal",26.802802,88.403784
EN,ISAND,Gujarat,WR,"Khodiyar, Gujarat",23.294039,72.484975
DXN,DUDDHINAGAR,Uttar Pradesh,ECR,"Sonebhadra, Uttar Pradesh",24.2090318514,83.21679153630001
GAJB,GAJARA BAHARA,Madhya Pradesh,WCR,"Gajarbahara, Madhya Pradesh",24.05344,82.31176099999999
GMM,Gumman,Himachal Pradesh,NR,"Parwanoo, Himachal Pradesh",30.842438,76.97194
GBRI,Gobarwahi,Maharashtra,SECR,"State Highway 251, Maharashtra",21.514747,79.723237
DRZ,Dalli Rajhara,Chhattisgarh,SECR,"Dalli Rajhara, Chhattisgarh",20.586729,81.067973
GRHM,Gir Hadmatiya,Gujarat,WR,"Jambur, Gujarat",20.988488,70.687208
GRKN,Gorakhnath,Orissa,ECoR,"Jagatsinghpur, Orissa",20.308158000000002,86.260098
BGL,Bagula,West Bengal,ER,"Bagula, West Bengal",23.335464709999997,88.64640372000001
GHS,Guru Harsahai,Punjab,NR,"Panjeke, Punjab",30.715001,74.399987
GEB,Garh Baruari,Bihar,ECR,"Garh Baruari, Bihar",26.019349,86.605596
GAD,Gevra Road,Chhattisgarh,SECR,"Korba, Chhattisgarh",22.348523999999998,82.64566
GHRI,Ghori Halt,Uttar Pradesh,NR,"sharda nehar, Uttar Pradesh",27.373959,80.503293
GJMB,Ganjmuradabad,Uttar Pradesh,NR,"Sharda Nehar, Uttar Pradesh",26.987889000000003,80.177008
GAJU,Gaju Halt,Uttar Pradesh,NR,"State Highway 25, Uttar Pradesh",27.204231,80.37297299999999
GNN,GANGINENI,Andhra Pradesh,SCR,"Yerrupalem, Andhra Pradesh",16.781754,80.498954
HRW,HARRAWALA,Uttarakhand,NR,"Dehradun, Uttarakhand",30.260892,78.097705
NGRS,NAGROTA SURIYAM,Himachal Pradesh,NR,"State Highway 22, Himachal Pradesh",32.051899,76.09101
HLN,Hole Narsipur,Karnataka,SWR,"Hassan District, Karnataka",12.786494999999999,76.24646
HGL,HARANGUL,Maharashtra,CR,"State Highway 77, Maharashtra",18.385198,76.48091199999999
HBL,HOMBAL,Karnataka,SWR,"Belavaniki, Karnataka",15.520135999999999,75.576122
HD,HARDA,Madhya Pradesh,WCR,"Harda, Madhya Pradesh",22.338414,77.10084
HTL,HATIKHALI,Assam,NFR,"North Cachar Hills, Assam",25.611069999999998,93.09084800000001
JAO,JAORA,Madhya Pradesh,WR,"Jaora, Madhya Pradesh",23.627772999999998,75.11563199999999
HMK,HINDUMALKOTE,Rajasthan,NR,"National Highway 15, Rajasthan",30.147102999999998,73.925834
GUNS,GHUNAS,Punjab,NR,"Ghunas Railway Station, Punjab",30.320113000000003,75.420592
HA,HARGAON,Uttar Pradesh,NER,"Hargaon, Uttar Pradesh",27.769192,80.728229
HMG,HAMIRGARH,Rajasthan,NWR,"Hamirgarh, Rajasthan",25.187264,74.616939
HGI,HAGARI,Karnataka,SCR,"National Highway 63, Karnataka",15.1512387259,77.0517473206
HPRD,HAPA ROAD,Gujarat,WR,"National Highway 8, Gujarat",23.540458,72.938107
PTB,PATTAMBI,Kerala,SR,"Pattambi, Kerala",10.8019329802,76.1813366473
PBJM,Pabnawa Jasmahinder Halt,Haryana,NR,"Haryana, Haryana",29.895695706599998,76.6527179736
HDD,HADDINAGUNDU,Karnataka,SCR,"National Highway 63, Karnataka",15.153264,76.979148
GLPT,GOALPARA TOWN,Assam,NFR,"Goalpara Town Rail Station, Assam",26.126534999999997,90.62065899999999
HBS,HEBSUR,Karnataka,SWR,"Hebsur, Karnataka",15.42206,75.283878
GUK,GUNTAKONDURU,Andhra Pradesh,SCR,"P.P.Road, Andhra Pradesh",16.45715,81.077533
JAL,JAWALI,Rajasthan,NWR,"Rania, Rajasthan",25.462722,73.39687099999999
HZN,Hazrat Nagar Halt,Uttar Pradesh,NR,"Hazrat Nagar, Uttar Pradesh",28.633331000000002,78.665909
HLD,Haludpukur,Jharkhand,SER,"State Highway 50, Jharkhand",22.7428208,86.2607646
GSGJ,Ghausganj,Uttar Pradesh,NR,"Ghausganj, Uttar Pradesh",27.135126874500003,80.2918266571
JMV,Jambara,Madhya Pradesh,CR,"Amla, Madhya Pradesh",21.943048,78.251975
HAS,Hassan Junction,Karnataka,SWR,"Hassan, Karnataka",13.003182,76.117359
HHR,Hridaypur,West Bengal,ER,"Madhyamgram, West Bengal",22.711098,88.470282
HER,Her,Maharashtra,SCR,"Latur, Maharashtra",18.4269033932,76.97130647339999
JRKT,JADARAMA KUNTE,Karnataka,SWR,"National Highway 13, Karnataka",16.2842670722,75.83866138549999
JGW,JOGIWALA,Punjab,NR,"State Highway 19, Punjab",31.093842,75.067432
IKK,IKKAR,Uttarakhand,NR,"Haridwar, Uttarakhand",29.891989,78.099997
JCH,JETHA CHANDAN,Rajasthan,NWR,"Chandan, Rajasthan",26.999949,71.308307
QSR,KANSRAO,Uttarakhand,NR,"Dehradun, Uttarakhand",30.0785698608,78.1417954028
JSKA,JATAULA SAMPHKA,Haryana,NR,"Hailley Mandi, Haryana",28.372602,76.799492
JWS,JHARWASAA,Rajasthan,NWR,"Jharwasa, Rajasthan",26.210097,74.7074
JMKR,JAWLMUKHI ROAD,Himachal Pradesh,NR,"Jwalamukhi, Himachal Pradesh",32.015744000000005,76.226427
KAWL,KANDWAL HALT,Himachal Pradesh,NR,"Pathankot, Himachal Pradesh",32.282959,75.76982299999999
JTW,JAITWAR,Madhya Pradesh,WCR,"Jaitwar, Madhya Pradesh",24.740226,80.863876
JUK,JAULKA,Maharashtra,SCR,"Washim, Maharashtra",20.2854429153,77.0759090985
JKE,JUKEHI,Madhya Pradesh,WCR,"Jukehi, Madhya Pradesh",23.986873000000003,80.432389
KANO,Kanoh,Himachal Pradesh,NR,"Sadhupul, Himachal Pradesh",30.992082999999997,77.11800600000001
JIND,JIND JN,Haryana,NR,"Jind, Haryana",29.328875999999998,76.28961699999999
JDH,JAM JODHPUR JN,Gujarat,WR,"Jamjodhpur, Gujarat",21.906659,70.03138700000001
JKB,Jakhalabandha,Assam,NFR,"Jakhalabandha, Assam",26.563801,92.991109
JVT,JIVANTI HALT,West Bengal,ER,"State Highway 11, West Bengal",24.080516999999997,88.192446
JMK,JAMUNAMUKH,Assam,NFR,"National Highway 36, Assam",26.108194,92.741306
KDL,Kankroli,Rajasthan,NWR,"Rajsamand, Rajasthan",25.049118999999997,73.909586
JRQ,JHAROKHAS,Uttar Pradesh,ECR,"National Highway 75, Uttar Pradesh",24.1796156953,83.164150647
JEA,Nakaha Jungle,Uttar Pradesh,NER,"Gorakhpur, Uttar Pradesh",26.803135,83.360755
JOBA,JOBA,Madhya Pradesh,WCR,"Madhya Pradesh, Madhya Pradesh",24.096599,81.762682
KASU,KASU,Maharashtra,CR,"Maharashtra, Maharashtra",18.64059,73.079446
KAL,Kallai,Tamil Nadu,SR,"Kallal, Tamil Nadu",9.977293,78.670312
KAWR,KARWAR,Karnataka,KR,"Karwar, Karnataka",14.821387,74.183139
IPR,Islampur,Bihar,ECR,"Islampur, Bihar",25.138577101499997,85.2173007153
JDB,JAGDALPUR,Chhattisgarh,ECoR,"Jagdalpur, Chhattisgarh",19.066004,82.013757
CGKP,CHANDAGIRIKOPAL,Karnataka,SWR,"State Highway 7, Karnataka",12.478701999999998,76.716049
JWB,JAWAI BANDH,Rajasthan,NWR,"Pali, Rajasthan",25.114043000000002,73.14732500000001
JJJ,Jaijon Doaba,Punjab,NR,"Jaijon Doaba, Punjab",31.349656,76.134971
JJG,JiaGanj,West Bengal,ER,"Police Station Rd, West Bengal",24.244268,88.27698
HSRA,Hosur,Tamil Nadu,SWR,"Hosur, Tamil Nadu",12.717606,77.822839
KBK,Khamil Ghat,Rajasthan,NWR,"State Highway 61, Rajasthan",25.626813000000002,73.864884
JCN,Junichavand,Gujarat,WR,"Junichavand, Gujarat",21.385151,70.683667
KANS,Kansiya Nes,Gujarat,WR,"State Highway 111, Gujarat",21.244101999999998,70.64004200000001
KDM,KESAMUDRAM,Andhra Pradesh,SCR,"Kesamudram, Andhra Pradesh",17.686252,79.89647099999999
CNHL,CHINK HILL,Maharashtra,CR,"State Highway 77, Maharashtra",18.099269000000003,75.45468500000001
KD,KUNDARKHI,Uttar Pradesh,NR,"Kundarki, Uttar Pradesh",28.680444428799998,78.7880650638
COA,Kakinada Port,Andhra Pradesh,SCR,"Kakinada, Andhra Pradesh",16.955204000000002,82.240057
